MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
PAIPA;MARIA EUGENIA GUERRERO SILVA;Centro Democrático;34
PAIPA;MARIA YORLENY GONZALEZ DIAZ;Centro Democrático;6
PAIPA;MARTHA PATRICIA AVELLA AVELLA;Partido Conservador Colombiano;56
PAIPA;NUBIA ANDREA PALACIOS PINZON;Partido Conservador Colombiano;21
PAIPA;PARTIDO CENTRO DEMOCRÁTICO;Centro Democrático;5
PAIPA;PARTIDO CONSERVADOR COLOMBIANO;Partido Conservador Colombiano;19
PAIPA;ROBER HOMAR TAMAYO TAMAYO;Partido Conservador Colombiano;53
PUERTO BOYACA;AGRUPACIÓN POLÍTICA EN MARCHA;Pacto Histórico;30
PUERTO BOYACA;ALLISSON MICHELLE ROLDAN PAMPLONA;Partido Liberal Colombiano;40
PUERTO BOYACA;ANDRES ARNULFO ESCUDERO OCAMPO;Pacto Histórico;63
PUERTO BOYACA;ANGELA PATRICIA ZAPATA OROZCO;Pacto Histórico;89
PUERTO BOYACA;DIANA MARITZA HOYOS TEJEDOR;Partido Liberal Colombiano;61
PUERTO BOYACA;DIEGO ALBERTO GOMEZ ARAGON;Pacto Histórico;30
PUERTO BOYACA;DIEGO ARMANDO VALENCIA IBARRA;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";10
PUERTO BOYACA;EDUARD DARIO LUGO ACEVEDO;Partido Liberal Colombiano;171
PUERTO BOYACA;EUCARIS CASTAÑO DAZA;PARTIDO COLOMBIA RENACIENTE;14
PUERTO BOYACA;FRANCY LORENA RAMIREZ RODRIGUEZ;Partido Liberal Colombiano;48
PUERTO BOYACA;FREDY ALEXANDER VASQUEZ;PARTIDO COLOMBIA RENACIENTE;35
PUERTO BOYACA;GUSTAVO ADOLFO VARGAS VILLALOBOS;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";17
PUERTO BOYACA;HENRY ANTONIO MURIEL BETANCURT;PARTIDO COLOMBIA RENACIENTE;39
PUERTO BOYACA;JAIRO ALBERTO MOSQUERA REGINO;Partido Liberal Colombiano;35
PUERTO BOYACA;JENIFFER NATHALIA GALLEGO BARRAGAN;Partido Liberal Colombiano;49
PUERTO BOYACA;JOSE EDISON ZABALA GONZALEZ;Pacto Histórico;85
PUERTO BOYACA;LILIANA ECHEVERRI MEJIA;PARTIDO COLOMBIA RENACIENTE;153
PUERTO BOYACA;LISETH MORENO VANEGAS;PARTIDO COLOMBIA RENACIENTE;148
PUERTO BOYACA;LUIS ANTONIO GOMEZ ESCOBAR;PARTIDO COLOMBIA RENACIENTE;39
PUERTO BOYACA;LUIS EDUARDO ECHEVERRI ALZATE;Partido Liberal Colombiano;31
PUERTO BOYACA;LUZ ELENA DURAN GUARNIZO;Pacto Histórico;101
PUERTO BOYACA;LUZ MARINA DILAN DIAZ;Partido Liberal Colombiano;59
PUERTO BOYACA;LUZ MARINA ESCOBAR CANO;PARTIDO COLOMBIA RENACIENTE;33
PUERTO BOYACA;MARIA ALEJANDRA MAYORGA TRUJILLO;Partido Liberal Colombiano;23
PUERTO BOYACA;MARIA DE LOS ANGELES GOMEZ OVALLE;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";75
PUERTO BOYACA;MARIO ANDRES TOBON LOZANO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";15
PUERTO BOYACA;MARLLI BIBIANA AYALA CUERVO;Pacto Histórico;69
PUERTO BOYACA;MARTHA ELENA TEJADA SILVA;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";15
PUERTO BOYACA;MAURICIO COLLAZOS CAICEDO;Partido Liberal Colombiano;39
PUERTO BOYACA;MIGUEL ANGEL VALENCIA;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";14
PUERTO BOYACA;MONICA ELICEYDA ROJAS LONDOÑO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";11
PUERTO BOYACA;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";35
PUERTO BOYACA;NELSON MAHECHA OVIEDO;Partido Liberal Colombiano;20
PUERTO BOYACA;OMARIDA DEL SOCORRO HINCAPIE HINCAPIE;PARTIDO COLOMBIA RENACIENTE;72
PUERTO BOYACA;PARTIDO CENTRO DEMOCRÁTICO;Centro Democrático;124
PUERTO BOYACA;PARTIDO COLOMBIA RENACIENTE;PARTIDO COLOMBIA RENACIENTE;44
PUERTO BOYACA;PARTIDO LIBERAL COLOMBIANO;Partido Liberal Colombiano;42
PUERTO BOYACA;PAULA ANDREA PINILLA SANCHEZ;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";42
PUERTO BOYACA;RUHT RUDY RUBIO MEJIA;Pacto Histórico;29
PUERTO BOYACA;SANDRA MILENA MURILLO GIRALDO;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";58
PUERTO BOYACA;SANDRA MILENA ZULUAGA SANCHEZ;Partido Liberal Colombiano;115
PUERTO BOYACA;YESENIA MARTINEZ QUIROZ;PARTIDO COLOMBIA RENACIENTE;36
