MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
DUITAMA;JUAN CARLOS MONTAÑEZ JOYA;PARTIDO ALIANZA VERDE;398
DUITAMA;JULIO ENRIQUE AMEZQUITA CARREÑO;PARTIDO CAMBIO RADICAL;246
DUITAMA;LAURA NATALY PUERTO PAIPA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;51
DUITAMA;LINA MARIA BAYONA CUSPOCA;PARTIDO CENTRO DEMOCRATICO;20
DUITAMA;LUIS ALBERTO NIÑO MORENO;PARTIDO ALIANZA VERDE;422
DUITAMA;LUIS FELIPE ROJAS BARRERA;PARTIDO CENTRO DEMOCRATICO;64
DUITAMA;LUZ MAYERLI PERALTA NOSSA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;159
DUITAMA;LYDIA YOLANDA BECERRA PACHECO;PARTIDO ALIANZA VERDE;349
DUITAMA;MAGDA LIZETH MERCHAN ZABALA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;124
DUITAMA;MANUEL RICARDO PARRA VARGAS;PARTIDO ALIANZA VERDE;1204
DUITAMA;MARIA CENAIDA CARREÑO BLANCO;PARTIDO CAMBIO RADICAL;650
DUITAMA;MARIA DEL CARMEN AMADO RAVELO;PARTIDO ALIANZA VERDE;46
DUITAMA;MARIA PAULA DIAZ SANABRIA;PARTIDO ALIANZA VERDE;741
DUITAMA;MARIA ROSALBA VALDERRAMA ALVARADO;PARTIDO CENTRO DEMOCRATICO;12
DUITAMA;MARIANO LUIS HERNANDEZ GONZALEZ;PARTIDO ALIANZA VERDE;584
DUITAMA;MARITZA FERNANDA SUANCHA CASTRO;PARTIDO LIBERAL COLOMBIANO;398
DUITAMA;MARTHA EUGENIA TANGARIFE ARANGO;PARTIDO CAMBIO RADICAL;100
DUITAMA;MARTHA ISABEL VILLAMIL CELIS;PARTIDO CAMBIO RADICAL;82
DUITAMA;MARTHA LILIANA DELGADO FUENTES;PARTIDO CAMBIO RADICAL;228
DUITAMA;MAURICIO GAMBOA VELANDIA;PARTIDO ALIANZA VERDE;88
DUITAMA;MIGUEL ANGEL RUEDA NARANJO;PARTIDO CAMBIO RADICAL;140
DUITAMA;MYRIAM LUCIA BECERRA INFANTE;PARTIDO ALIANZA VERDE;226
DUITAMA;NUBIA HELENA ROJAS MENDIVELSO;PARTIDO CAMBIO RADICAL;140
DUITAMA;NURY MABEL DIAZ TORRES;PARTIDO ALIANZA VERDE;456
DUITAMA;OLGA LUCIA RINCON GRANADOS;PARTIDO CAMBIO RADICAL;292
DUITAMA;ORLANDO LOPEZ GUTIERREZ;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;96
DUITAMA;OSCAR ADOLFO ACEVEDO LOPEZ;PARTIDO ALIANZA VERDE;245
DUITAMA;OSCAR JAVIER TIBADUIZA GARCIA;PARTIDO ALIANZA VERDE;177
DUITAMA;PAOLA ANDREA BAUTISTA GUZMAN;PARTIDO ALIANZA VERDE;95
DUITAMA;PAOLA YOLANDA LOPEZ VEGA;PARTIDO ALIANZA VERDE;283
DUITAMA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;2217
DUITAMA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;1219
DUITAMA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;39
DUITAMA;PARTIDO COLOMBIA JUSTA LIBRES;PARTIDO COLOMBIA JUSTA LIBRES;3186
DUITAMA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;295
DUITAMA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;67
DUITAMA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;356
DUITAMA;PATRICIA PELAEZ ROBAYO;PARTIDO ALIANZA VERDE;519
DUITAMA;PLINIO JIMENEZ CUBIDES;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;183
DUITAMA;ROSA MARIA BAEZ;PARTIDO CAMBIO RADICAL;187
DUITAMA;SANDRA PATRICIA ALARCON VILLAR;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;42
DUITAMA;SANTIAGO PEREZ SISA;PARTIDO CAMBIO RADICAL;431
DUITAMA;SAUL ELIAS ALARCON CARDOZO;PARTIDO CAMBIO RADICAL;96
DUITAMA;VERONICA TORRES DE TORRES;PARTIDO CAMBIO RADICAL;21
DUITAMA;VICTOR ALFONSO ALARCON CEPEDA;PARTIDO CAMBIO RADICAL;67
DUITAMA;VIVIANA ANDREA CASTRO BECERRA;PARTIDO CAMBIO RADICAL;22
DUITAMA;WILLIAM ERNESTO AYALA AYALA;PARTIDO CAMBIO RADICAL;310
DUITAMA;YEIMMY KATHERINE RODRIGUEZ;PARTIDO CAMBIO RADICAL;65
DUITAMA;YONATHAN MANUEL BECERRA GONZALEZ;PARTIDO ALIANZA VERDE;298
DUITAMA;YUDY ANDREA ZAMBRANO ARDILA;PARTIDO CAMBIO RADICAL;85
DUITAMA;YURGEN DIAZ CELYS;PARTIDO ALIANZA VERDE;643
PAIPA;BERNARDO ANTONIO NIÑO BENAVIDES;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;10
PAIPA;DIANA MARIA BENAVIDES LOPEZ;PARTIDO CONSERVADOR COLOMBIANO;31
PAIPA;FERNANDO TAMAYO MATEUS;PARTIDO CONSERVADOR COLOMBIANO;51
PAIPA;GILBERTO MEDINA TAMAYO;PARTIDO ALIANZA VERDE;40
PAIPA;GILMA TAMAYO CHACON;PARTIDO ALIANZA VERDE;31
PAIPA;JABIER JIMENEZ VEGA;PARTIDO ALIANZA VERDE;70
PAIPA;JAVIER ALBERTO MEDINA BENAVIDES;PARTIDO CENTRO DEMOCRATICO;47
PAIPA;JOSE ANGEL PAMPLONA NIÑO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;18
PAIPA;JOSUE OSVALDO HIGUERA MEDINA;PARTIDO CONSERVADOR COLOMBIANO;51
PAIPA;LINA MARIA BRAVO BENAVIDES;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;40
PAIPA;LISANDRO DIAZ TAMAYO;PARTIDO CONSERVADOR COLOMBIANO;20
PAIPA;LUIS JAIME BARON PALACIOS;PARTIDO ALIANZA VERDE;17
PAIPA;MAGDALENA PALACIOS LOPEZ;PARTIDO CONSERVADOR COLOMBIANO;14
PAIPA;MARIA ELENA DIAZ DIAZ;PARTIDO CONSERVADOR COLOMBIANO;47
PAIPA;MARIA ROSALIA HERRERA BENAVIDES;PARTIDO ALIANZA VERDE;11
PAIPA;MARIA YORLENY GONZALEZ DIAZ;PARTIDO CENTRO DEMOCRATICO;9
PAIPA;MARTHA PATRICIA AVELLA AVELLA;PARTIDO CONSERVADOR COLOMBIANO;37
PAIPA;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;2
PAIPA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;6
PAIPA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;9
PAIPA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;14
PAIPA;REINEL ANTONIO NIÑO VEGA;PARTIDO CENTRO DEMOCRATICO;46
PAIPA;WILINTON BENAVIDES PAMPLONA;PARTIDO ALIANZA VERDE;18
PAIPA;YAQUELINE MEDINA CHACON;PARTIDO ALIANZA VERDE;6
PUERTO BOYACA;ALDEMAR RUA TORRES;PARTIDO ALIANZA VERDE;21
PUERTO BOYACA;ARMANDO SIERVO GARAVITO;PARTIDO CENTRO DEMOCRATICO;4
PUERTO BOYACA;ASTRID CAROLINA MARTINEZ BEJARANO;PARTIDO ALIANZA VERDE;32
PUERTO BOYACA;BREYNER VILLADA AYALA;PARTIDO ALIANZA VERDE;145
PUERTO BOYACA;CARLOS JULIO RAMIREZ QUINTERO;PARTIDO ALIANZA VERDE;4
PUERTO BOYACA;DANILO BUSTOS;PARTIDO ALIANZA VERDE;38
PUERTO BOYACA;DEISY MARIA DELGADO DE PEREIRA;PARTIDO ALIANZA VERDE;15
PUERTO BOYACA;DELFIN SERNA DIAZ;PARTIDO LIBERAL COLOMBIANO;43
PUERTO BOYACA;DEYANIRA TRUJILLO RUA;PARTIDO CENTRO DEMOCRATICO;20
PUERTO BOYACA;DIANA MARITZA HOYOS TEJEDOR;PARTIDO LIBERAL COLOMBIANO;75
PUERTO BOYACA;DIEGO FERNANDO SALCEDO TREJOS;PARTIDO ALIANZA VERDE;17
PUERTO BOYACA;DISNEY CHICA BEDOYA;PARTIDO CENTRO DEMOCRATICO;11
PUERTO BOYACA;DORALBA GARCIA GONZALEZ;PARTIDO ALIANZA VERDE;59
PUERTO BOYACA;EDGAR JAVIER URQUIJO BELTRAN;PARTIDO ALIANZA VERDE;58
PUERTO BOYACA;EDWIN DE JESUS SERNA SEPULVEDA;PARTIDO ALIANZA VERDE;44
PUERTO BOYACA;EMILES ALBERTO ALVAREZ MENCO;PARTIDO LIBERAL COLOMBIANO;302
PUERTO BOYACA;FERNANDO RAMIREZ CARDENAS;PARTIDO ALIANZA VERDE;16
PUERTO BOYACA;GERARDO ANTONIO QUINTERO JARAMILLO;PARTIDO ALIANZA VERDE;20
PUERTO BOYACA;GLORIA RODRIGUEZ ARCINIEGAS;PARTIDO ALIANZA VERDE;13
PUERTO BOYACA;HUGO ALBERTO GARCIA;PARTIDO LIBERAL COLOMBIANO;77
PUERTO BOYACA;HUGO ALBERTO TRUJILLO CUADRADO;PARTIDO CAMBIO RADICAL;214
PUERTO BOYACA;JESUS ANTONIO IDARRAGA MORENO;PARTIDO ALIANZA VERDE;30
PUERTO BOYACA;JHONATAN STYVENS PRIETO BUSTOS;PARTIDO LIBERAL COLOMBIANO;36
PUERTO BOYACA;JUANA VALENTINA GONZALEZ VERA;PARTIDO ALIANZA VERDE;8
PUERTO BOYACA;LAURA CAMILA HENAO BERNAL;PARTIDO LIBERAL COLOMBIANO;20
PUERTO BOYACA;LEIDY JOHANNA VALLEJO CALLE;PARTIDO ALIANZA VERDE;6
PUERTO BOYACA;LEIDY JOHANNA VEGA GUERRERO;PARTIDO ALIANZA VERDE;10
PUERTO BOYACA;LEONARDO TOQUICA;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;51
PUERTO BOYACA;LUISA FERNANDA SEGURA PATIÑO;PARTIDO ALIANZA VERDE;62
PUERTO BOYACA;LUZ ADRIANA PAVAS RUIZ;PARTIDO ALIANZA VERDE;22
PUERTO BOYACA;MAIRON ALFONSO MONTAÑO RINCON;PARTIDO ALIANZA VERDE;28
PUERTO BOYACA;MARIA CRISTINA ARDILA VALDES;PARTIDO ALIANZA VERDE;30
PUERTO BOYACA;MARIA EUGENIA PINILLA BUSTAMANTE;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;90
PUERTO BOYACA;MARIA TERESA VASQUEZ CHICA;PARTIDO ALIANZA VERDE;36
PUERTO BOYACA;MARIBEL RODAS GARZON;PARTIDO ALIANZA VERDE;13
PUERTO BOYACA;MARTHA CERQUERA RUBIO;PARTIDO ALIANZA VERDE;52
PUERTO BOYACA;MARYELY RODRIGUEZ VARGAS;PARTIDO ALIANZA VERDE;83
PUERTO BOYACA;MAURICIO GUTIERREZ GONZALEZ;PARTIDO CENTRO DEMOCRATICO;16
PUERTO BOYACA;MONICA TORRES AGUIRRE;PARTIDO ALIANZA VERDE;10
PUERTO BOYACA;NAUM SEGURA PENAGOS;PARTIDO ALIANZA VERDE;26
PUERTO BOYACA;NELSON AUGUSTO SANCHEZ PARRA;PARTIDO ALIANZA VERDE;93
PUERTO BOYACA;NELSON MAHECHA OVIEDO;PARTIDO LIBERAL COLOMBIANO;19
PUERTO BOYACA;OLGA RAMIREZ ALVAREZ;PARTIDO ALIANZA VERDE;26
PUERTO BOYACA;PAOLA ANDREA CRUZ CAMPOS;PARTIDO LIBERAL COLOMBIANO;44
PUERTO BOYACA;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;16
PUERTO BOYACA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;227
PUERTO BOYACA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;124
PUERTO BOYACA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;21
PUERTO BOYACA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;189
PUERTO BOYACA;ROBERTO ANTONIO BERRIO CEBALLOS;PARTIDO CENTRO DEMOCRATICO;19
PUERTO BOYACA;SELEGNE MANYELI DONATO;PARTIDO LIBERAL COLOMBIANO;15
PUERTO BOYACA;WILLIAM CASTILLA BRAVO;PARTIDO ALIANZA VERDE;5
PUERTO BOYACA;YESENIA GALINDEZ GOMEZ;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;23
PUERTO BOYACA;YOANI ALEXANDER SANCHEZ BETANCOURT;PARTIDO LIBERAL COLOMBIANO;1
